model_name,total_params,dataset_name,dataset_size,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
t5-small,60506624,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006028194213286,0.0036814427408186786,"tensor(3151.8560, device='cuda:0')",5161.020104790434
t5-small,60506624,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060751149430871,0.003996217046337883,"tensor(3127.5129, device='cuda:0')",4754.496509996003
t5-small,60506624,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060532451607286,0.003940051766112397,"tensor(3138.8120, device='cuda:0')",4822.271667447425
t5-small,60506624,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060722648631781,0.003879125267267176,"tensor(3128.9810, device='cuda:0')",4898.011456429558
t5-small,60506624,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060819641221314,0.0038935944731174335,"tensor(3123.9910, device='cuda:0')",4879.809680022357
t5-small,60506624,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061335950158536,0.0034765911435609845,"tensor(3097.6941, device='cuda:0')",5465.123511917705
t5-small,60506624,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060637348797172,0.0035550503176636503,"tensor(3133.3826, device='cuda:0')",5344.5094449427215
t5-small,60506624,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060778150800615,0.003646829803271748,"tensor(3126.1235, device='cuda:0')",5210.0045861625285
t5-small,60506624,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060457540675997,0.003920113181938243,"tensor(3142.7014, device='cuda:0')",4846.798834161652
t5-small,60506624,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061265050899237,0.003979060286655972,"tensor(3101.2788, device='cuda:0')",4774.996765874016
t5-small,60506624,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0051497530657798,0.003990946393459985,"tensor(3689.4976, device='cuda:0')",4760.775547157322
t5-small,60506624,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060452250763773,0.0038847292997632407,"tensor(3142.9766, device='cuda:0')",4890.945683437448
t5-small,60506624,wmt14,1,en,fr,64,1,128,128,no_pad_fill,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4391690848860889,0.0035467363869476735,"tensor(43.2635, device='cuda:0')",5357.03754863818
t5-small,60506624,wmt14,1,en,fr,64,1,128,128,no_pad_fill,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4471123148687184,0.0036356716882437,"tensor(42.4949, device='cuda:0')",5225.99443218109
t5-small,60506624,wmt14,1,en,fr,32,1,128,128,no_pad_fill,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4437823030166328,0.0036802324221321945,"tensor(42.8138, device='cuda:0')",5162.717410383576
t5-small,60506624,wmt14,1,en,fr,32,1,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4458450628444552,0.003649818661965774,"tensor(42.6157, device='cuda:0')",5205.738081728887
t5-small,60506624,wmt14,1,en,fr,32,2,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061042909510433,0.00376715813763435,"tensor(3112.5645, device='cuda:0')",5043.589704978875
t5-small,60506624,wmt14,1,en,fr,32,4,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061209828127175,0.003558933664032252,"tensor(3104.0769, device='cuda:0')",5338.677759582938
t5-small,60506624,wmt14,1,en,fr,32,8,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0059035888407379,0.003943587754569583,"tensor(3218.3816, device='cuda:0')",4817.947813633407
t5-small,60506624,wmt14,1,en,fr,32,16,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061737429350614,0.0040189178846776,"tensor(3077.5496, device='cuda:0')",4727.640759329472
t5-small,60506624,wmt14,1,en,fr,32,32,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0055231160949915,0.003924629827961271,"tensor(3440.0872, device='cuda:0')",4841.22091327781
t5-small,60506624,wmt14,1,en,fr,32,64,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061366620939224,0.0039189898460689,"tensor(3096.1460, device='cuda:0')",4848.188116399105
t5-small,60506624,wmt14,1,en,fr,32,1,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061939121223986,0.0036328909918665366,"tensor(3067.5283, device='cuda:0')",5229.994525720141
t5-small,60506624,wmt14,1,en,fr,32,2,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061177620664238,0.00377821745350952,"tensor(3105.7109, device='cuda:0')",5028.8264859798455
t5-small,60506624,wmt14,1,en,fr,32,4,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061288720462471,0.0037555902305504087,"tensor(3100.0813, device='cuda:0')",5059.124886799861
t5-small,60506624,wmt14,1,en,fr,32,8,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006139731965959,0.003979261994928718,"tensor(3094.5977, device='cuda:0')",4774.75472190927
t5-small,60506624,wmt14,1,en,fr,32,16,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061252920422703,0.004010761547833628,"tensor(3101.8928, device='cuda:0')",4737.254951061016
t5-small,60506624,wmt14,1,en,fr,32,32,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0057899469975382,0.0039416366722434286,"tensor(3281.5500, device='cuda:0')",4820.332663788093
t5-small,60506624,wmt14,1,en,fr,32,64,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061710220761597,0.0038392486447399003,"tensor(3078.9065, device='cuda:0')",4948.884992388193
t5-small,60506624,wmt14,1,en,fr,32,1,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0052145910449326,0.0039692340100085525,"tensor(3643.6223, device='cuda:0')",4786.817797109186
t5-small,60506624,wmt14,1,en,fr,32,2,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061919027939438,0.0036346111330203103,"tensor(3068.5234, device='cuda:0')",5227.51934240934
t5-small,60506624,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061773918569087,0.003685120442558187,"tensor(3075.7317, device='cuda:0')",5155.8694745972325
t5-small,60506624,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060939721297472,0.003961415404615787,"tensor(3117.8352, device='cuda:0')",4796.265490829732
t5-small,60506624,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006175662856549,0.003981868308037476,"tensor(3076.5928, device='cuda:0')",4771.629428740308
t5-small,60506624,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061624930240213,0.003927913038060024,"tensor(3083.1677, device='cuda:0')",4837.174299913728
t5-small,60506624,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0044782028999179,0.004066838451695611,"tensor(4242.7739, device='cuda:0')",4671.933794684718
t5-small,60506624,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062167330179363,0.0036422216921652207,"tensor(3056.2678, device='cuda:0')",5216.596244229417
t5-small,60506624,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0051346900872886,0.0037956335349007995,"tensor(3700.3208, device='cuda:0')",5005.751958216001
t5-small,60506624,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060513799544423,0.0036932850135084827,"tensor(3139.7798, device='cuda:0')",5144.471637175575
t5-small,60506624,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0055497651919722,0.003951242932563844,"tensor(3423.5684, device='cuda:0')",4808.613472842448
t5-small,60506624,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061322620604187,0.003945953501388392,"tensor(3098.3672, device='cuda:0')",4815.059273586171
t5-small,60506624,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062157730571925,0.0040006389655172355,"tensor(3056.7395, device='cuda:0')",4749.241349636139
t5-small,60506624,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0056833769194781,0.003926549848444993,"tensor(3343.0830, device='cuda:0')",4838.853633177343
t5-small,60506624,wmt14,1,en,fr,32,1,128,128,no_pad_fill,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4326505530625582,0.003453030067152837,"tensor(43.9153, device='cuda:0')",5502.413715055273
t5-small,60506624,wmt14,1,en,fr,32,1,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4456717618741095,0.0036546266392657265,"tensor(42.6323, device='cuda:0')",5198.889483227049
t5-small,60506624,wmt14,1,en,fr,32,1,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.4456935648340732,0.003672187939580284,"tensor(42.6302, device='cuda:0')",5174.0271229613645
t5-small,60506624,wmt14,1,en,fr,32,2,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060753510333597,0.00375973373884331,"tensor(3127.3914, device='cuda:0')",5053.549352099968
t5-small,60506624,wmt14,1,en,fr,32,4,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0059074298478662,0.0037530874428541388,"tensor(3216.2886, device='cuda:0')",5062.4986199498
t5-small,60506624,wmt14,1,en,fr,32,8,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061267528217285,0.003998896673969556,"tensor(3101.1533, device='cuda:0')",4751.310561155211
t5-small,60506624,wmt14,1,en,fr,32,16,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0036433429922908,0.004177415659651112,"tensor(5214.9907, device='cuda:0')",4548.266571487607
t5-small,60506624,wmt14,1,en,fr,32,32,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060969220940023,0.0039714975561946,"tensor(3116.3267, device='cuda:0')",4784.089560967872
t5-small,60506624,wmt14,1,en,fr,32,64,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061112721450626,0.0040496192372369,"tensor(3109.0090, device='cuda:0')",4691.799126518351
t5-small,60506624,wmt14,1,en,fr,32,1,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0053517629858106,0.0037904941525897947,"tensor(3550.2322, device='cuda:0')",5012.539060908075
t5-small,60506624,wmt14,1,en,fr,32,2,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0046249139122664,0.00390490393619979,"tensor(4108.1846, device='cuda:0')",4865.6766748763075
t5-small,60506624,wmt14,1,en,fr,32,4,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060840521473437,0.0037032384526631914,"tensor(3122.9189, device='cuda:0')",5130.644500176895
t5-small,60506624,wmt14,1,en,fr,32,8,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060529299080371,0.0039445803014804175,"tensor(3138.9756, device='cuda:0')",4816.73550741741
t5-small,60506624,wmt14,1,en,fr,32,16,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0054100540000945,0.003835415178909864,"tensor(3511.9800, device='cuda:0')",4953.831362110934
t5-small,60506624,wmt14,1,en,fr,32,32,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060235098935663,0.003765456238761492,"tensor(3154.3071, device='cuda:0')",5045.869290529678
t5-small,60506624,wmt14,1,en,fr,32,64,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0054251940455287,0.0037689001592634518,"tensor(3502.1790, device='cuda:0')",5041.25850967438
t5-small,60506624,wmt14,1,en,fr,32,1,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061615528538823,0.0035756969652873424,"tensor(3083.6382, device='cuda:0')",5313.649390440771
t5-small,60506624,wmt14,1,en,fr,32,2,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0055223649833351,0.0035313605796545204,"tensor(3440.5552, device='cuda:0')",5380.362489592837
t5-small,60506624,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0049977388698607,0.0036579999647548263,"tensor(3801.7195, device='cuda:0')",5194.095183998575
t5-small,60506624,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00613340199925,0.0037731118399001525,"tensor(3097.7915, device='cuda:0')",5035.631278955886
t5-small,60506624,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0044162820558995,0.004033267805352772,"tensor(4302.2617, device='cuda:0')",4710.820336498373
t5-small,60506624,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060228810179978,0.00376374383457,"tensor(3154.6367, device='cuda:0')",5048.165027992855
t5-small,60506624,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060814311727881,0.003804630996590371,"tensor(3124.2646, device='cuda:0')",4993.9140003399525
t5-small,60506624,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061601919587701,0.003445939577527695,"tensor(3084.3196, device='cuda:0')",5513.735680075864
t5-small,60506624,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060678019654005,0.00355734934564676,"tensor(3131.2825, device='cuda:0')",5341.05541904421
t5-small,60506624,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061050718650221,0.003702141951931509,"tensor(3112.1665, device='cuda:0')",5132.164094920018
t5-small,60506624,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060695309657603,0.003843856408544157,"tensor(3130.3904, device='cuda:0')",4942.952592549149
t5-small,60506624,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060841720551252,0.00413496906869108,"tensor(3122.8572, device='cuda:0')",4594.9557746061755
t5-small,60506624,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0054623340256512,0.004135344764217692,"tensor(3478.3667, device='cuda:0')",4594.538323479867
t5-small,60506624,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060729419346898,0.004014054140834841,"tensor(3128.6321, device='cuda:0')",4733.369140867739
