model_name,total_params,use_archer,device_memory_ratio,dataset_name,dataset_size,dataset_size_after_filter_wrt_input_len,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,2,512,10,pad_to_max_length,45.065624746560665,51.25088310669852,67.24528473237577,65.50513141722269,0.6891656344842456,20.636363636363637,0.00651539000682525,0.005926288141570227,76587.9,114911.72614829398
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,4,512,10,pad_to_max_length,45.7845492191046,52.34711011674917,68.13813403286228,66.47925920289053,0.7061393721569884,20.848484848484848,0.00535573484376065,0.0059045158559455965,93171.16,116520.98441012962
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,1,64,10,do_not_pad,43.79620135669036,49.62919773991904,65.94667923430731,64.31366319905939,0.6830882895496059,20.636363636363637,0.00649341940879815,0.005802067850405918,76847.03,117371.94696066104
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,2,64,10,do_not_pad,45.065624746560665,51.25088310669852,67.24528473237577,65.50513141722269,0.6891656344842456,20.636363636363637,0.006651671603322,0.005933450794128546,75018.734,114773.00876479577
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,4,64,10,do_not_pad,45.7845492191046,52.34711011674917,68.13813403286228,66.47925920289053,0.7061393721569884,20.848484848484848,0.00613607547711575,0.006109109536434172,81322.336,112618.70423125183
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,1,128,10,do_not_pad,43.79620135669036,49.62919773991904,65.94667923430731,64.31366319905939,0.6830882895496059,20.636363636363637,0.0069663749309256,0.005798031023575634,71629.79,117453.66612061152
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,2,128,10,do_not_pad,45.065624746560665,51.25088310669852,67.24528473237577,65.50513141722269,0.6891656344842456,20.636363636363637,0.0062402769690379,0.005942203148426259,79964.4,114603.95799163429
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,4,128,10,do_not_pad,45.7845492191046,52.34711011674917,68.13813403286228,66.47925920289053,0.7061393721569884,20.848484848484848,0.00596585706807665,0.0058256780461373205,83642.63,118097.84106695943
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,1,256,10,do_not_pad,43.79620135669036,49.62919773991904,65.94667923430731,64.31366319905939,0.6830882895496059,20.636363636363637,0.00646981992758805,0.00551950737980062,77127.34,123380.57604419756
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,2,256,10,do_not_pad,45.065624746560665,51.25088310669852,67.24528473237577,65.50513141722269,0.6891656344842456,20.636363636363637,0.0065169250592589,0.005628239640192836,76569.85,120996.98014576141
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,4,256,10,do_not_pad,45.7845492191046,52.34711011674917,68.13813403286228,66.47925920289053,0.7061393721569884,20.848484848484848,0.00676900241523975,0.005671039935097869,73718.4,121318.13703902734
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,1,512,10,do_not_pad,43.79620135669036,49.62919773991904,65.94667923430731,64.31366319905939,0.6830882895496059,20.636363636363637,0.00615089456550775,0.0055511847741024824,81126.414,122676.5146022552
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,2,512,10,do_not_pad,45.065624746560665,51.25088310669852,67.24528473237577,65.50513141722269,0.6891656344842456,20.636363636363637,0.0065524005331098496,0.005573456474351383,76155.3,122186.29554817724
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,33,en,fr,32,4,512,10,do_not_pad,45.7845492191046,52.34711011674917,68.13813403286228,66.47925920289053,0.7061393721569884,20.848484848484848,0.006231556064449251,0.005743939925364554,80076.305,119778.41149798137
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,64,30,pad_to_max_length,44.98940863197141,48.73995013091199,67.51159655634567,65.54803969605122,0.682378043264848,36.54899777282851,0.005258257388426262,0.005787916238503808,4961910.0,5670607.287240963
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,64,30,pad_to_max_length,46.491527540741885,50.53092700378612,68.88659474160279,66.93580312699284,0.6971481895861245,37.356347438752785,0.0052394445198748205,0.005740302661989781,4979726.5,5843942.728338968
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,64,30,pad_to_max_length,47.06858968556597,51.20639505153424,69.31970050909882,67.34720835389967,0.7007290124426268,37.60133630289533,0.006079910933200604,0.005807393535388561,4291346.0,5814312.357900296
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,128,30,pad_to_max_length,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.005358240976608463,0.00578690614507487,4869321.5,5676954.002089655
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,128,30,pad_to_max_length,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.005359252746184787,0.005773295193821852,4868402.5,5814357.1172182495
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,128,30,pad_to_max_length,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.0062889246639377585,0.005757920377737247,4148721.8,5868785.56547175
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,256,30,pad_to_max_length,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.005376317923695821,0.005795925881756269,4852949.5,5668119.411845421
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,256,30,pad_to_max_length,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.005275652896420152,0.0056866957397604286,4945549.0,5902900.653765972
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,256,30,pad_to_max_length,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.00639850589254031,0.005896472370240182,4077670.8,5730884.141940539
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,512,30,pad_to_max_length,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.005283694344990159,0.005744595084265185,4938022.5,5718766.861390064
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,512,30,pad_to_max_length,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.005275575155071086,0.005675264124592593,4945622.0,5914790.7944125375
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,512,30,pad_to_max_length,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.006343544348432014,0.0058908292936945775,4113000.2,5736374.000205754
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,64,30,do_not_pad,44.98940863197141,48.73995013091199,67.51159655634567,65.54803969605122,0.682378043264848,36.54899777282851,0.005387952157842141,0.005842921379598674,4842470.5,5617224.307449836
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,64,30,do_not_pad,46.491527540741885,50.53092700378612,68.88659474160279,66.93580312699284,0.6971481895861245,37.356347438752785,0.005380983560763507,0.005846914759656337,4848742.0,5737384.822413886
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,64,30,do_not_pad,47.06858968556597,51.20639505153424,69.31970050909882,67.34720835389967,0.7007290124426268,37.60133630289533,0.006314309249664128,0.005892365666462226,4132043.5,5730465.811412056
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,128,30,do_not_pad,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.005460129191713558,0.00591925128356889,4778458.5,5550026.249298301
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,128,30,do_not_pad,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.005429242633218858,0.005860116869196912,4805642.5,5728213.4041467095
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,128,30,do_not_pad,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.006420493270431055,0.005887424548265227,4063706.8,5739691.391876446
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,256,30,do_not_pad,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.0054510767041737246,0.0059965080327429145,4786394.0,5478521.803125624
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,256,30,do_not_pad,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.005494459154855034,0.005930513867764504,4748602.0,5660217.773447918
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,256,30,do_not_pad,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.006338810227040538,0.0059402267124059925,4116072.2,5688671.768945515
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,1,512,30,do_not_pad,45.02157852660905,48.77834536740968,67.5406246842674,65.57816340295676,0.6827054545139045,36.58351893095768,0.005469703524983593,0.005934152460069457,4770094.0,5536089.647352181
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,2,512,30,do_not_pad,46.52616385955863,50.57377973198001,68.91396055383333,66.96503753918483,0.6974750375541069,37.380846325167035,0.0054559940311671865,0.005849161534501669,4782080.0,5738942.205989169
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,898,en,fr,32,4,512,30,do_not_pad,47.106364155480925,51.248931286735505,69.35098967149186,67.38053855697346,0.7010679842093434,37.630289532293986,0.00626070363896669,0.005900985577377716,4167423.0,5726501.032225283
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,1,64,-1,pad_to_max_length,44.59566136894577,48.32447574984177,67.1419626408615,65.16275253490082,0.6783950594281789,38.58876629889669,0.005492871925525772,0.005981203129744934,5625472.5,6432317.907524513
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,2,64,-1,pad_to_max_length,46.12854058519755,50.113311572144546,68.44315977394088,66.49329102712016,0.6928687237735087,39.36509528585757,0.005531139315280547,0.0058532307435715655,5586552.5,6705185.857076257
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,4,64,-1,pad_to_max_length,46.69492686154435,50.740720908506,68.88395447840068,66.90889762547346,0.6965645510198591,39.671013039117355,0.0072002142842392935,0.005908894285381578,4291539.5,6693638.113961596
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,1,128,-1,pad_to_max_length,45.00162720731623,48.77911729989685,67.56856981532948,65.59051468960962,0.6817171684180252,38.96690070210632,0.005550249676161869,0.006033253023070384,5567317.5,6439312.233622989
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,2,128,-1,pad_to_max_length,46.58845086212192,50.587038797561426,68.89557217123718,66.94775521655141,0.6963860637145945,39.769307923771315,0.005532119248527984,0.005898039588733566,5585562.5,6722572.713099353
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,997,en,fr,32,4,128,-1,pad_to_max_length,47.20974144428555,51.27687675430859,69.38145483905163,67.41636434730705,0.7005221220180549,40.1123370110331,0.009295349816966277,0.005961935647571807,3324242.8,6707888.5724451
facebook/nllb-200-distilled-600M,615073792,False,,flores200,997,199,en,fr,32,1,128,15,pad_to_max_length,46.65840102762398,50.76458257249668,69.02659839157282,67.14593423954986,0.6992129997525224,25.733668341708544,0.005244248313829228,0.005761063660440148,749583.1,888898.3531226511
