model_name,total_params,dataset_name,dataset_size,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
t5-base,222903552,wmt14,1,en,fr,32,8,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0091235809959471,0.007087335879491086,"tensor(2082.5159, device='cuda:0')",2680.838092488473
t5-base,222903552,wmt14,1,en,fr,32,16,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0077975839376449,0.007097340533509812,"tensor(2436.6523, device='cuda:0')",2677.0590914008217
t5-base,222903552,wmt14,1,en,fr,32,32,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0052103730849921,0.006965408623218484,"tensor(3646.5718, device='cuda:0')",2727.7653082211755
t5-base,222903552,wmt14,1,en,fr,32,64,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093743030447512,0.00701891773173373,"tensor(2026.8174, device='cuda:0')",2706.9700381438784
t5-base,222903552,wmt14,1,en,fr,32,1,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0099681101273745,0.006492724139733479,"tensor(1906.0784, device='cuda:0')",2926.352574218552
t5-base,222903552,wmt14,1,en,fr,32,2,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0086040240712463,0.006533151735890264,"tensor(2208.2693, device='cuda:0')",2908.244101483569
t5-base,222903552,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084809330292046,0.0072843561012466635,"tensor(2240.3196, device='cuda:0')",2608.329375433512
t5-base,222903552,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0101330229081213,0.007342189349318732,"tensor(1875.0576, device='cuda:0')",2587.7839832287864
t5-base,222903552,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0097328468691557,0.007356970999389836,"tensor(1952.1523, device='cuda:0')",2582.584599229194
t5-base,222903552,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0096952160820364,0.007247013635933353,"tensor(1959.7294, device='cuda:0')",2621.7695942768796
t5-base,222903552,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0098663989920169,0.007265316460419537,"tensor(1925.7279, device='cuda:0')",2615.1648181478995
t5-base,222903552,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0078997549135237,0.006674857687597163,"tensor(2405.1379, device='cuda:0')",2846.502635599963
t5-base,222903552,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0097800579387694,0.0067479724212633815,"tensor(1942.7289, device='cuda:0')",2815.6605886724633
t5-base,222903552,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0089825878385454,0.007329435045407523,"tensor(2115.2034, device='cuda:0')",2592.287111119843
t5-base,222903552,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0079560750164091,0.007377716130576969,"tensor(2388.1123, device='cuda:0')",2575.322723688763
t5-base,222903552,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008094536839053,0.007369598867371632,"tensor(2347.2620, device='cuda:0')",2578.1593193791227
t5-base,222903552,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008725234074518,0.007236433634534428,"tensor(2177.5918, device='cuda:0')",2625.6027429487244
t5-base,222903552,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093124909326434,0.007231518583096234,"tensor(2040.2704, device='cuda:0')",2627.3872882540522
t5-base,222903552,wmt14,1,en,fr,32,1,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0094068800099194,0.006841426102542511,"tensor(2019.7983, device='cuda:0')",2777.1987470476283
t5-base,222903552,wmt14,1,en,fr,32,2,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0083241669926792,0.006963263043541063,"tensor(2282.5107, device='cuda:0')",2728.605810407219
t5-base,222903552,wmt14,1,en,fr,32,4,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0100236879661679,0.007354666373099736,"tensor(1895.5099, device='cuda:0')",2583.393866714876
t5-base,222903552,wmt14,1,en,fr,32,8,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0083317069802433,0.0076319271465763,"tensor(2280.4451, device='cuda:0')",2489.541584332791
t5-base,222903552,wmt14,1,en,fr,32,16,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0090053060557693,0.007596864653751212,"tensor(2109.8672, device='cuda:0')",2501.031789557828
t5-base,222903552,wmt14,1,en,fr,32,32,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0087397319730371,0.007430333476513572,"tensor(2173.9797, device='cuda:0')",2557.0857701147343
t5-base,222903552,wmt14,1,en,fr,32,64,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0086511219851672,0.007400786003994674,"tensor(2196.2471, device='cuda:0')",2567.2948778338537
t5-base,222903552,wmt14,1,en,fr,32,1,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0083048769738525,0.006738600553944637,"tensor(2287.8123, device='cuda:0')",2819.5765349049802
t5-base,222903552,wmt14,1,en,fr,32,2,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0085950910579413,0.006843885703181623,"tensor(2210.5640, device='cuda:0')",2776.200659103231
t5-base,222903552,wmt14,1,en,fr,32,4,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0091182668693363,0.007393674861470364,"tensor(2083.7295, device='cuda:0')",2569.7640694226457
t5-base,222903552,wmt14,1,en,fr,32,8,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0088941541034728,0.007467886507087755,"tensor(2136.2346, device='cuda:0')",2544.2272029666146
t5-base,222903552,wmt14,1,en,fr,32,16,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0092323978897184,0.007428259840235076,"tensor(2057.9702, device='cuda:0')",2557.799593531548
t5-base,222903552,wmt14,1,en,fr,32,32,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0110500899609178,0.0073577641416340475,"tensor(1719.4430, device='cuda:0')",2582.3062052897485
t5-base,222903552,wmt14,1,en,fr,32,64,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0094069000333547,0.007313071974311674,"tensor(2019.7939, device='cuda:0')",2598.087379249174
t5-base,222903552,wmt14,1,en,fr,32,1,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084624791052192,0.006808611956473978,"tensor(2245.2048, device='cuda:0')",2790.583473028423
t5-base,222903552,wmt14,1,en,fr,32,2,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0096555231139063,0.006851582481017795,"tensor(1967.7856, device='cuda:0')",2773.0819927570324
t5-base,222903552,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0099001149646937,0.007433597453531163,"tensor(1919.1698, device='cuda:0')",2555.9629935267044
t5-base,222903552,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0100694489665329,0.0075471624520352725,"tensor(1886.8958, device='cuda:0')",2517.502454830053
t5-base,222903552,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0090506861452013,0.007372163562104048,"tensor(2099.2883, device='cuda:0')",2577.262406068662
t5-base,222903552,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084314190316945,0.007200587643310375,"tensor(2253.4761, device='cuda:0')",2638.6735279379227
t5-base,222903552,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0094251597765833,0.007266571797016548,"tensor(2015.8810, device='cuda:0')",2614.713035354701
t5-base,222903552,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0095130018889904,0.006657187103931016,"tensor(1997.2666, device='cuda:0')",2854.058283682706
t5-base,222903552,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0096903331577777,0.006759181840937873,"tensor(1960.7169, device='cuda:0')",2810.9911002725216
t5-base,222903552,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008825932862237,0.007442877955988672,"tensor(2152.7471, device='cuda:0')",2552.7759708477097
t5-base,222903552,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0094498910475522,0.00750232873145825,"tensor(2010.6052, device='cuda:0')",2532.5469837559244
t5-base,222903552,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0087352020200341,0.00737904099747534,"tensor(2175.1069, device='cuda:0')",2574.860338423468
t5-base,222903552,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0088753628078848,0.007340055759996128,"tensor(2140.7576, device='cuda:0')",2588.536193900797
t5-base,222903552,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0087989119347184,0.007352923508733451,"tensor(2159.3579, device='cuda:0')",2584.0062088817745
t5-base,222903552,wmt14,1,en,fr,32,1,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0099875768646597,0.00694616896247389,"tensor(1902.3634, device='cuda:0')",2735.3207361706786
t5-base,222903552,wmt14,1,en,fr,32,2,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0085139998700469,0.006929091527126687,"tensor(2231.6184, device='cuda:0')",2742.0622062238517
t5-base,222903552,wmt14,1,en,fr,32,4,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0082885280717164,0.007341908195733295,"tensor(2292.3252, device='cuda:0')",2587.8830807284858
t5-base,222903552,wmt14,1,en,fr,32,8,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084861400537192,0.007456140836108082,"tensor(2238.9451, device='cuda:0')",2548.2351282835375
t5-base,222903552,wmt14,1,en,fr,32,16,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0085024600848555,0.007520262384787147,"tensor(2234.6475, device='cuda:0')",2526.507590803665
t5-base,222903552,wmt14,1,en,fr,32,32,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0095260529778897,0.007348328465595791,"tensor(1994.5302, device='cuda:0')",2585.6220348554475
t5-base,222903552,wmt14,1,en,fr,32,64,64,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0097936349920928,0.007394463393009326,"tensor(1940.0356, device='cuda:0')",2569.4900346605905
t5-base,222903552,wmt14,1,en,fr,32,1,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0083870289381593,0.006743746625847668,"tensor(2265.4028, device='cuda:0')",2817.4249499790126
t5-base,222903552,wmt14,1,en,fr,32,2,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0097379239741712,0.0068554337538608906,"tensor(1951.1345, device='cuda:0')",2771.524119724656
t5-base,222903552,wmt14,1,en,fr,32,4,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0096582230180501,0.007372190297411877,"tensor(1967.2355, device='cuda:0')",2577.253059605671
t5-base,222903552,wmt14,1,en,fr,32,8,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0091964178718626,0.007479527869939068,"tensor(2066.0220, device='cuda:0')",2540.267290982737
t5-base,222903552,wmt14,1,en,fr,32,16,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0088569740764796,0.007481146762147501,"tensor(2145.2021, device='cuda:0')",2539.7175866318594
t5-base,222903552,wmt14,1,en,fr,32,32,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0082580870948731,0.007288795765489287,"tensor(2300.7749, device='cuda:0')",2606.7406209898863
t5-base,222903552,wmt14,1,en,fr,32,64,128,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008642931934446,0.007335036208301177,"tensor(2198.3281, device='cuda:0')",2590.307595005107
t5-base,222903552,wmt14,1,en,fr,32,1,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0080754840746521,0.006843431325825369,"tensor(2352.8003, device='cuda:0')",2776.38498808322
t5-base,222903552,wmt14,1,en,fr,32,2,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0085625308565795,0.006845164588991173,"tensor(2218.9702, device='cuda:0')",2775.68198002967
t5-base,222903552,wmt14,1,en,fr,32,4,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0096064929384738,0.007317287826233241,"tensor(1977.8291, device='cuda:0')",2596.590492433961
t5-base,222903552,wmt14,1,en,fr,32,8,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0082006359007209,0.00744029347234485,"tensor(2316.8933, device='cuda:0')",2553.6627111043304
t5-base,222903552,wmt14,1,en,fr,32,16,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009923217119649,0.007444806266576004,"tensor(1914.7017, device='cuda:0')",2552.1147656053686
t5-base,222903552,wmt14,1,en,fr,32,32,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0078031099401414,0.0073853557184338035,"tensor(2434.9268, device='cuda:0')",2572.6587485252894
t5-base,222903552,wmt14,1,en,fr,32,64,256,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0081009038258343,0.007404832152166797,"tensor(2345.4172, device='cuda:0')",2565.8920566403704
t5-base,222903552,wmt14,1,en,fr,32,1,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0090093249455094,0.006904520229191332,"tensor(2108.9260, device='cuda:0')",2751.820455195525
t5-base,222903552,wmt14,1,en,fr,32,2,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0086995309684425,0.006856153814376031,"tensor(2184.0259, device='cuda:0')",2771.2330432495064
t5-base,222903552,wmt14,1,en,fr,32,4,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0098778270184993,0.0074032254686409275,"tensor(1923.5000, device='cuda:0')",2566.448918850501
t5-base,222903552,wmt14,1,en,fr,32,8,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0082094860263168,0.007439063946631777,"tensor(2314.3960, device='cuda:0')",2554.0847795242744
t5-base,222903552,wmt14,1,en,fr,32,16,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093264300376176,0.007524992097169119,"tensor(2037.2211, device='cuda:0')",2524.919595217614
t5-base,222903552,wmt14,1,en,fr,32,32,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0080747639294713,0.007428856240585404,"tensor(2353.0100, device='cuda:0')",2557.5942493272387
t5-base,222903552,wmt14,1,en,fr,32,64,512,128,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0091832168400287,0.007404356220461096,"tensor(2068.9917, device='cuda:0')",2566.0569851428354
