model_name,total_params,dataset_name,dataset_size,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
t5-base,222903552,wmt14,1,en,fr,32,1,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00776398333255195,0.006874830229207818,"tensor(2447.1975, device='cuda:0')",2763.7046103739726
t5-base,222903552,wmt14,1,en,fr,32,2,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008926068549044399,0.0070310321012088004,"tensor(2128.5967, device='cuda:0')",2702.305966820071
t5-base,222903552,wmt14,1,en,fr,32,4,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0081435436150059,0.007480841362848825,"tensor(2333.1367, device='cuda:0')",2539.821268548394
t5-base,222903552,wmt14,1,en,fr,32,8,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00917348056100305,0.007702562804545479,"tensor(2071.1875, device='cuda:0')",2466.711467615378
t5-base,222903552,wmt14,1,en,fr,32,16,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008228049497120051,0.007865437683649315,"tensor(2309.1743, device='cuda:0')",2415.631623335753
t5-base,222903552,wmt14,1,en,fr,32,32,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00938284839503465,0.0075517676770686685,"tensor(2024.9713, device='cuda:0')",2515.967229459995
t5-base,222903552,wmt14,1,en,fr,32,64,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084273725515231,0.00743718325867554,"tensor(2254.5581, device='cuda:0')",2554.730647229424
t5-base,222903552,wmt14,1,en,fr,32,1,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008878471019367333,0.007031568060547328,"tensor(2140.0081, device='cuda:0')",2702.0999919783276
t5-base,222903552,wmt14,1,en,fr,32,2,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009513949044048767,0.00704638871618287,"tensor(1997.0676, device='cuda:0')",2696.416670338416
t5-base,222903552,wmt14,1,en,fr,32,4,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009106334066018433,0.008028749856307603,"tensor(2086.4597, device='cuda:0')",2366.495449484341
t5-base,222903552,wmt14,1,en,fr,32,8,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009974688058718999,0.007672811449138454,"tensor(1904.8214, device='cuda:0')",2476.2761506583647
t5-base,222903552,wmt14,1,en,fr,32,16,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008416878680388101,0.007740515874077825,"tensor(2257.3689, device='cuda:0')",2454.616760573931
t5-base,222903552,wmt14,1,en,fr,32,32,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008832827676087533,0.0074809222637364815,"tensor(2151.0667, device='cuda:0')",2539.7938021762184
t5-base,222903552,wmt14,1,en,fr,32,64,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008478955986599068,0.007453219832875429,"tensor(2240.8418, device='cuda:0')",2549.2338111634444
t5-base,222903552,wmt14,1,en,fr,32,1,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.010003485018387366,0.006982179289160797,"tensor(1899.3381, device='cuda:0')",2721.2134225048885
t5-base,222903552,wmt14,1,en,fr,32,2,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008934341759110467,0.006827146234696288,"tensor(2126.6257, device='cuda:0')",2783.0076208767828
t5-base,222903552,wmt14,1,en,fr,32,4,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008268510379518,0.0072956258275856,"tensor(2297.8748, device='cuda:0')",2604.300227152387
t5-base,222903552,wmt14,1,en,fr,32,8,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.010439897654578067,0.0074613602323965154,"tensor(1819.9412, device='cuda:0')",2546.4525781108664
t5-base,222903552,wmt14,1,en,fr,32,16,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009280665932844033,0.007725097605337647,"tensor(2047.2670, device='cuda:0')",2459.515849595476
t5-base,222903552,wmt14,1,en,fr,32,32,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093986266292631,0.007539958314349207,"tensor(2021.5720, device='cuda:0')",2519.9078307689474
t5-base,222903552,wmt14,1,en,fr,32,64,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008835337435205733,0.00735653490460484,"tensor(2150.4556, device='cuda:0')",2582.7376946321433
t5-base,222903552,wmt14,1,en,fr,32,1,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009433640399947733,0.006867351214679139,"tensor(2014.0687, device='cuda:0')",2766.714473462055
t5-base,222903552,wmt14,1,en,fr,32,2,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008020090637728532,0.006954337918255991,"tensor(2369.0505, device='cuda:0')",2732.107674854664
t5-base,222903552,wmt14,1,en,fr,32,4,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008298840761805532,0.007525402008358224,"tensor(2289.4766, device='cuda:0')",2524.7820619944696
t5-base,222903552,wmt14,1,en,fr,32,8,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009539806361620566,0.007662362542539559,"tensor(1991.6547, device='cuda:0')",2479.652965324553
t5-base,222903552,wmt14,1,en,fr,32,16,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0084422723545382,0.007595404203360239,"tensor(2250.5789, device='cuda:0')",2501.5126899493143
t5-base,222903552,wmt14,1,en,fr,32,32,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009745985424766901,0.007505627622206954,"tensor(1949.5208, device='cuda:0')",2531.433872869547
t5-base,222903552,wmt14,1,en,fr,32,64,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0091742536363502,0.0074483763662246925,"tensor(2071.0132, device='cuda:0')",2550.8915051818735
t5-base,222903552,wmt14,1,en,fr,32,1,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009422501005853167,0.0069596987225833675,"tensor(2016.4498, device='cuda:0')",2730.003231080583
t5-base,222903552,wmt14,1,en,fr,32,2,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009432711328069334,0.007026059355473837,"tensor(2014.2670, device='cuda:0')",2704.2185439548766
t5-base,222903552,wmt14,1,en,fr,32,4,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009300538959602435,0.007504084394454453,"tensor(2042.8922, device='cuda:0')",2531.9544665623794
t5-base,222903552,wmt14,1,en,fr,32,8,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008854769946386365,0.007203592340264308,"tensor(2145.7361, device='cuda:0')",2637.572908422365
t5-base,222903552,wmt14,1,en,fr,32,16,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005347092713539767,0.0072547598679859986,"tensor(3553.3328, device='cuda:0')",2618.970213451684
t5-base,222903552,wmt14,1,en,fr,32,32,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009633993109067233,0.007369983733321178,"tensor(1972.1833, device='cuda:0')",2578.0246860107954
t5-base,222903552,wmt14,1,en,fr,32,64,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009488124710818066,0.007355780964487266,"tensor(2002.5032, device='cuda:0')",2583.00241561426
t5-base,222903552,wmt14,1,en,fr,32,1,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008167709573172,0.007065425770920891,"tensor(2326.2336, device='cuda:0')",2689.151456122875
t5-base,222903552,wmt14,1,en,fr,32,2,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008951754018198674,0.007158628982407079,"tensor(2122.4890, device='cuda:0')",2654.139507256776
t5-base,222903552,wmt14,1,en,fr,32,4,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.010005777468904825,0.00764937923205165,"tensor(1898.9028, device='cuda:0')",2483.8616864997534
t5-base,222903552,wmt14,1,en,fr,32,8,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009489123767707424,0.007697306623661165,"tensor(2002.2925, device='cuda:0')",2468.3958855939136
t5-base,222903552,wmt14,1,en,fr,32,16,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.010317820997443,0.007736427404452062,"tensor(1841.4740, device='cuda:0')",2455.9139518411457
t5-base,222903552,wmt14,1,en,fr,32,32,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009403995354659824,0.0073299974179826186,"tensor(2020.4178, device='cuda:0')",2592.08822548661
t5-base,222903552,wmt14,1,en,fr,32,64,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008584592724218925,0.007347150729468936,"tensor(2213.2676, device='cuda:0')",2586.036505797037
t5-base,222903552,wmt14,1,en,fr,32,1,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00942374998703595,0.006886930244754166,"tensor(2016.1826, device='cuda:0')",2758.848910147226
t5-base,222903552,wmt14,1,en,fr,32,2,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009688310557976325,0.00693034762728277,"tensor(1961.1262, device='cuda:0')",2741.5652174794964
t5-base,222903552,wmt14,1,en,fr,32,4,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008770619460847175,0.007422948999605511,"tensor(2166.3235, device='cuda:0')",2559.629602872086
t5-base,222903552,wmt14,1,en,fr,32,8,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.01008946105139325,0.007484726480800954,"tensor(1883.1532, device='cuda:0')",2538.5029164040707
t5-base,222903552,wmt14,1,en,fr,32,16,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009471608034800676,0.007611308544874144,"tensor(2005.9951, device='cuda:0')",2496.2856108094056
t5-base,222903552,wmt14,1,en,fr,32,32,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00878287293016905,0.0071821897011249795,"tensor(2163.3013, device='cuda:0')",2645.432770596959
t5-base,222903552,wmt14,1,en,fr,32,64,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.01000427705002945,0.007325725595432253,"tensor(1899.1876, device='cuda:0')",2593.5997400512665
t5-base,222903552,wmt14,1,en,fr,32,1,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009258681791834474,0.006854301290954163,"tensor(2052.1279, device='cuda:0')",2771.982029018027
t5-base,222903552,wmt14,1,en,fr,32,2,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00956973474239925,0.006930502906801466,"tensor(1985.4260, device='cuda:0')",2741.5037920774485
t5-base,222903552,wmt14,1,en,fr,32,4,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00838784943334755,0.007414875276894683,"tensor(2265.1814, device='cuda:0')",2562.4166679115224
t5-base,222903552,wmt14,1,en,fr,32,8,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008193007786758199,0.0074846281151456145,"tensor(2319.0508, device='cuda:0')",2538.5362783158603
t5-base,222903552,wmt14,1,en,fr,32,16,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009479762753471725,0.007497109507676163,"tensor(2004.2695, device='cuda:0')",2534.310053834244
t5-base,222903552,wmt14,1,en,fr,32,32,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00856395723531015,0.007343662444036402,"tensor(2218.6006, device='cuda:0')",2587.264889255552
t5-base,222903552,wmt14,1,en,fr,32,64,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00876268744468685,0.007332681173769084,"tensor(2168.2847, device='cuda:0')",2591.139523148499
t5-base,222903552,wmt14,1,en,fr,32,1,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008494281617458875,0.006865728389177612,"tensor(2236.7991, device='cuda:0')",2767.3684309955424
t5-base,222903552,wmt14,1,en,fr,32,2,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005398310255259225,0.00693384053143244,"tensor(3519.6199, device='cuda:0')",2740.184161125328
t5-base,222903552,wmt14,1,en,fr,32,4,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009343461540993275,0.007625324320873528,"tensor(2033.5077, device='cuda:0')",2491.697297122102
t5-base,222903552,wmt14,1,en,fr,32,8,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.011288218200206725,0.0075087515843650695,"tensor(1683.1709, device='cuda:0')",2530.380687991107
t5-base,222903552,wmt14,1,en,fr,32,16,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.008539511996786976,0.007510769506916351,"tensor(2224.9517, device='cuda:0')",2529.7008492277255
t5-base,222903552,wmt14,1,en,fr,32,32,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093195462832227,0.007365826559252984,"tensor(2038.7257, device='cuda:0')",2579.479688689128
t5-base,222903552,wmt14,1,en,fr,32,64,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0085433250642381,0.007351970774362989,"tensor(2223.9585, device='cuda:0')",2584.341067602551
t5-base,222903552,wmt14,1,en,fr,32,1,64,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0093597542028874,0.007034487215998094,"tensor(2029.9678, device='cuda:0')",2700.9786806903976
t5-base,222903552,wmt14,1,en,fr,32,2,64,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00839460757561022,0.006973616844466416,"tensor(2263.3577, device='cuda:0')",2724.554621190086
t5-base,222903552,wmt14,1,en,fr,32,4,64,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.009787453478202179,0.007768885653719934,"tensor(1941.2609, device='cuda:0')",2445.653192347133
