model_name,total_params,dataset_name,dataset_size,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
t5-small,60506624,wmt14,1,en,fr,32,1,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0050399419851601,0.0037349189362047156,"tensor(3769.8845, device='cuda:0')",5087.125135654775
t5-small,60506624,wmt14,1,en,fr,32,2,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006025844020769,0.00378856526222074,"tensor(3153.0850, device='cuda:0')",5015.091118916818
t5-small,60506624,wmt14,1,en,fr,32,4,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060661148745566,0.003743132809177,"tensor(3132.1531, device='cuda:0')",5075.962026625904
t5-small,60506624,wmt14,1,en,fr,32,8,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060314249712973,0.004030046913691791,"tensor(3150.1680, device='cuda:0')",4714.585315483272
t5-small,60506624,wmt14,1,en,fr,32,16,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060348741244524,0.00402076643891628,"tensor(3148.3674, device='cuda:0')",4725.467218414477
t5-small,60506624,wmt14,1,en,fr,32,32,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0058905920013785,0.003968163663521364,"tensor(3225.4822, device='cuda:0')",4788.108962002672
t5-small,60506624,wmt14,1,en,fr,32,64,128,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0058348518796265,0.003956436464149052,"tensor(3256.2952, device='cuda:0')",4802.301306280804
t5-small,60506624,wmt14,1,en,fr,32,1,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0053421559277921,0.0039572804602548625,"tensor(3556.6167, device='cuda:0')",4801.277086834612
t5-small,60506624,wmt14,1,en,fr,32,2,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060741249471902,0.0036949420231394,"tensor(3128.0225, device='cuda:0')",5142.164580936155
t5-small,60506624,wmt14,1,en,fr,32,4,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061140360776335,0.004023730542267748,"tensor(3107.6038, device='cuda:0')",4721.986176860572
t5-small,60506624,wmt14,1,en,fr,32,8,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061074548866599,0.0039527048154369086,"tensor(3110.9521, device='cuda:0')",4806.83503756651
t5-small,60506624,wmt14,1,en,fr,32,16,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0063135281670838,0.0038460609503089883,"tensor(3009.4109, device='cuda:0')",4940.119318305021
t5-small,60506624,wmt14,1,en,fr,32,32,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0041083709802478,0.004049916425719804,"tensor(4624.7041, device='cuda:0')",4691.454835792833
t5-small,60506624,wmt14,1,en,fr,32,64,256,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060624750331044,0.003983633920412319,"tensor(3134.0334, device='cuda:0')",4769.5145637361775
t5-small,60506624,wmt14,1,en,fr,32,1,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060719449538737,0.003596175572295663,"tensor(3129.1458, device='cuda:0')",5283.390540320898
t5-small,60506624,wmt14,1,en,fr,32,2,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0036637850571423,0.00367690322455014,"tensor(5185.8936, device='cuda:0')",5167.391916420265
t5-small,60506624,wmt14,1,en,fr,32,4,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061199350748211,0.0037075370934831872,"tensor(3104.6084, device='cuda:0')",5124.695861680436
t5-small,60506624,wmt14,1,en,fr,32,8,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061305849812924,0.003929040172015787,"tensor(3099.2148, device='cuda:0')",4835.786647162756
t5-small,60506624,wmt14,1,en,fr,32,16,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060746551025658,0.003990922523662396,"tensor(3127.7498, device='cuda:0')",4760.804021463201
t5-small,60506624,wmt14,1,en,fr,32,32,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062296469695866,0.0038885345775633517,"tensor(3049.9319, device='cuda:0')",4886.159456991598
t5-small,60506624,wmt14,1,en,fr,32,64,512,10,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061194251757115,0.003830127297314178,"tensor(3104.8669, device='cuda:0')",4960.670631841265
t5-small,60506624,wmt14,1,en,fr,32,1,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00618128955829885,0.003641320300582545,"tensor(3073.7925, device='cuda:0')",5217.887587906053
t5-small,60506624,wmt14,1,en,fr,32,2,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00615149945951995,0.00370824367855671,"tensor(3088.6780, device='cuda:0')",5123.719379572977
t5-small,60506624,wmt14,1,en,fr,32,4,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00616258569061755,0.003842760894811939,"tensor(3083.1213, device='cuda:0')",4944.36175450095
t5-small,60506624,wmt14,1,en,fr,32,8,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00615062541328365,0.004066316714591265,"tensor(3089.1169, device='cuda:0')",4672.533236730388
t5-small,60506624,wmt14,1,en,fr,32,16,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00618598051369185,0.003885323973372522,"tensor(3071.4612, device='cuda:0')",4890.197093012994
t5-small,60506624,wmt14,1,en,fr,32,32,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0057587339542806,0.0039006544789298857,"tensor(3299.3362, device='cuda:0')",4870.977448177492
t5-small,60506624,wmt14,1,en,fr,32,64,64,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00618104997556655,0.00405701209308092,"tensor(3073.9114, device='cuda:0')",4683.2495353917675
t5-small,60506624,wmt14,1,en,fr,32,1,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006123768980614799,0.003557523828931108,"tensor(3102.6643, device='cuda:0')",5340.793460182874
t5-small,60506624,wmt14,1,en,fr,32,2,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062064406229182505,0.0036248836899175777,"tensor(3061.3359, device='cuda:0')",5241.547488226311
t5-small,60506624,wmt14,1,en,fr,32,4,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0054724359652027,0.0037902043626197824,"tensor(3471.9456, device='cuda:0')",5012.922307668718
t5-small,60506624,wmt14,1,en,fr,32,8,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0058719309745356,0.003928563851134239,"tensor(3235.7329, device='cuda:0')",4836.37296477042
t5-small,60506624,wmt14,1,en,fr,32,16,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0056763583561405,0.004150970159098464,"tensor(3347.2163, device='cuda:0')",4577.243215867047
t5-small,60506624,wmt14,1,en,fr,32,32,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00543675606604665,0.0039672806067391694,"tensor(3494.7310, device='cuda:0')",4789.1747227874275
t5-small,60506624,wmt14,1,en,fr,32,64,128,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0057152489898726,0.0038564686525474627,"tensor(3324.4397, device='cuda:0')",4926.787097685649
t5-small,60506624,wmt14,1,en,fr,32,1,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00617518555372945,0.003553218006058305,"tensor(3076.8308, device='cuda:0')",5347.265483740271
t5-small,60506624,wmt14,1,en,fr,32,2,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061663549859076495,0.0037757659971247976,"tensor(3081.2368, device='cuda:0')",5032.091505264966
t5-small,60506624,wmt14,1,en,fr,32,4,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00611960946116595,0.0037787211805824523,"tensor(3104.7732, device='cuda:0')",5028.156112082167
t5-small,60506624,wmt14,1,en,fr,32,8,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00628955557476725,0.004100351670311483,"tensor(3020.8811, device='cuda:0')",4633.748889776732
t5-small,60506624,wmt14,1,en,fr,32,16,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0059569325530901,0.004265338582918002,"tensor(3189.5613, device='cuda:0')",4454.511554157028
t5-small,60506624,wmt14,1,en,fr,32,32,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061744954437017,0.004024656205438026,"tensor(3077.1746, device='cuda:0')",4720.900129140875
t5-small,60506624,wmt14,1,en,fr,32,64,256,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061624948866665,0.004037165988443582,"tensor(3083.1670, device='cuda:0')",4706.271690187534
t5-small,60506624,wmt14,1,en,fr,32,1,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006128504523076049,0.0036961439825397816,"tensor(3100.2671, device='cuda:0')",5140.492386052632
t5-small,60506624,wmt14,1,en,fr,32,2,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00610288407187905,0.00373369175358671,"tensor(3113.2820, device='cuda:0')",5088.797162151364
t5-small,60506624,wmt14,1,en,fr,32,4,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006217910442501249,0.0037427549047962002,"tensor(3055.6890, device='cuda:0')",5076.474544366293
t5-small,60506624,wmt14,1,en,fr,32,8,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00617820955812925,0.003989970448183895,"tensor(3075.3247, device='cuda:0')",4761.940031071705
t5-small,60506624,wmt14,1,en,fr,32,16,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006119468482211151,0.0041018986003472915,"tensor(3104.8450, device='cuda:0')",4632.001385502642
t5-small,60506624,wmt14,1,en,fr,32,32,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061409655027091,0.0042810906516387555,"tensor(3093.9758, device='cuda:0')",4438.121391502655
t5-small,60506624,wmt14,1,en,fr,32,64,512,10,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005460151587612851,0.00390825230904195,"tensor(3479.7568, device='cuda:0')",4861.508034177447
t5-small,60506624,wmt14,1,en,fr,32,1,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0057940369782348,0.003844939923861528,"tensor(3279.2334, device='cuda:0')",4941.559654049946
t5-small,60506624,wmt14,1,en,fr,32,2,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005871871020644834,0.0036396312449747882,"tensor(3235.7659, device='cuda:0')",5220.3090701106485
t5-small,60506624,wmt14,1,en,fr,32,4,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006041516317054567,0.0036256627105445897,"tensor(3144.9058, device='cuda:0')",5240.421273810691
t5-small,60506624,wmt14,1,en,fr,32,8,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006221458703900333,0.0039147619373987915,"tensor(3053.9463, device='cuda:0')",4853.424117182658
t5-small,60506624,wmt14,1,en,fr,32,16,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006250168972959067,0.003911453733841526,"tensor(3039.9177, device='cuda:0')",4857.529014241893
t5-small,60506624,wmt14,1,en,fr,32,32,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005556474051748667,0.003941842823599725,"tensor(3419.4346, device='cuda:0')",4820.080568978404
t5-small,60506624,wmt14,1,en,fr,32,64,64,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005978881924723533,0.003984482924419368,"tensor(3177.8518, device='cuda:0')",4768.498287081691
t5-small,60506624,wmt14,1,en,fr,32,1,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006085742653037067,0.003617755893062291,"tensor(3122.0513, device='cuda:0')",5251.874521560721
t5-small,60506624,wmt14,1,en,fr,32,2,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006275971652939867,0.0038254000362939666,"tensor(3027.4199, device='cuda:0')",4966.800810303523
t5-small,60506624,wmt14,1,en,fr,32,4,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006280282046645834,0.004060220115048682,"tensor(3025.3418, device='cuda:0')",4679.549251425791
t5-small,60506624,wmt14,1,en,fr,32,8,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0039840135723352,0.004059195491498743,"tensor(4769.0601, device='cuda:0')",4680.730464889432
t5-small,60506624,wmt14,1,en,fr,32,16,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061338172915080666,0.004062994473303304,"tensor(3097.5818, device='cuda:0')",4676.353887469746
t5-small,60506624,wmt14,1,en,fr,32,32,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006371486078326866,0.003973494507372332,"tensor(2982.0361, device='cuda:0')",4781.685230657254
t5-small,60506624,wmt14,1,en,fr,32,64,128,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006230694319431933,0.0040091878079153345,"tensor(3049.4194, device='cuda:0')",4739.114481613538
t5-small,60506624,wmt14,1,en,fr,32,1,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005082563652346467,0.004009020506616689,"tensor(3738.2712, device='cuda:0')",4739.312250621179
t5-small,60506624,wmt14,1,en,fr,32,2,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0050473303223649004,0.00399372804289058,"tensor(3764.3662, device='cuda:0')",4757.459645711925
t5-small,60506624,wmt14,1,en,fr,32,4,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006175234448164633,0.0038249503713154607,"tensor(3076.8062, device='cuda:0')",4967.384712357876
t5-small,60506624,wmt14,1,en,fr,32,8,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005794678969929567,0.004080032008578549,"tensor(3278.8701, device='cuda:0')",4656.826211179517
t5-small,60506624,wmt14,1,en,fr,32,16,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005764405708759968,0.00406235574434196,"tensor(3296.0901, device='cuda:0')",4677.089156079735
t5-small,60506624,wmt14,1,en,fr,32,32,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062584817254294324,0.004017913211137002,"tensor(3035.8799, device='cuda:0')",4728.822899244088
t5-small,60506624,wmt14,1,en,fr,32,64,256,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062355274179329,0.003964962299775143,"tensor(3047.0557, device='cuda:0')",4791.974945405536
t5-small,60506624,wmt14,1,en,fr,32,1,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0061512337221453,0.0036923084244654403,"tensor(3088.8113, device='cuda:0')",5145.83231295223
t5-small,60506624,wmt14,1,en,fr,32,2,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006317545659840033,0.0037988640290374017,"tensor(3007.4971, device='cuda:0')",5001.495145593413
t5-small,60506624,wmt14,1,en,fr,32,4,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006112119726215767,0.003833985131611812,"tensor(3108.5779, device='cuda:0')",4955.679103536945
t5-small,60506624,wmt14,1,en,fr,32,8,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0060840530010560665,0.004092657122005109,"tensor(3122.9182, device='cuda:0')",4642.460737265808
t5-small,60506624,wmt14,1,en,fr,32,16,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006281498974810034,0.004088261664534556,"tensor(3024.7559, device='cuda:0')",4647.452036845868
t5-small,60506624,wmt14,1,en,fr,32,32,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062318010410914,0.003993911826983042,"tensor(3048.8779, device='cuda:0')",4757.240726156039
t5-small,60506624,wmt14,1,en,fr,32,64,512,20,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0063382089914133,0.004099824063387869,"tensor(2997.6924, device='cuda:0')",4634.345207559821
t5-small,60506624,wmt14,1,en,fr,32,1,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005785882822237875,0.003697631666191662,"tensor(3283.8550, device='cuda:0')",5138.424190197629
t5-small,60506624,wmt14,1,en,fr,32,2,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062806719797663,0.003773146943421987,"tensor(3025.1543, device='cuda:0')",5035.584429894558
t5-small,60506624,wmt14,1,en,fr,32,4,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006317072140518525,0.003771385848623364,"tensor(3007.7224, device='cuda:0')",5037.935857699473
t5-small,60506624,wmt14,1,en,fr,32,8,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006427196261938625,0.004103153949076996,"tensor(2956.1880, device='cuda:0')",4630.584237346017
t5-small,60506624,wmt14,1,en,fr,32,16,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0063611225341446,0.004139665956608904,"tensor(2986.8940, device='cuda:0')",4589.742312339679
t5-small,60506624,wmt14,1,en,fr,32,32,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006393907999154125,0.004040586552582634,"tensor(2971.5784, device='cuda:0')",4702.287589373804
t5-small,60506624,wmt14,1,en,fr,32,64,64,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006332257937174225,0.004101099832311085,"tensor(3000.5095, device='cuda:0')",4632.903556822943
t5-small,60506624,wmt14,1,en,fr,32,1,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00633469724562015,0.003773799049667963,"tensor(2999.3540, device='cuda:0')",5034.714289217841
t5-small,60506624,wmt14,1,en,fr,32,2,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006310642231255725,0.003975715354317752,"tensor(3010.7871, device='cuda:0')",4779.014166435583
t5-small,60506624,wmt14,1,en,fr,32,4,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0063384702079928995,0.003775114456758501,"tensor(2997.5686, device='cuda:0')",5032.9599850899185
t5-small,60506624,wmt14,1,en,fr,32,8,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006092723982874275,0.004047131553069512,"tensor(3118.4739, device='cuda:0')",4694.683073889608
t5-small,60506624,wmt14,1,en,fr,32,16,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006060006271582025,0.004070240145083467,"tensor(3135.3105, device='cuda:0')",4668.029237279899
t5-small,60506624,wmt14,1,en,fr,32,32,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062540188082493495,0.003970327095594208,"tensor(3038.0466, device='cuda:0')",4785.499920418123
t5-small,60506624,wmt14,1,en,fr,32,64,128,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006278887856751625,0.003995124364909837,"tensor(3026.0134, device='cuda:0')",4755.7968825405505
t5-small,60506624,wmt14,1,en,fr,32,1,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00583061797078695,0.0037057758615302687,"tensor(3258.6597, device='cuda:0')",5127.131459093187
t5-small,60506624,wmt14,1,en,fr,32,2,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006351631018333075,0.0037043600372271097,"tensor(2991.3577, device='cuda:0')",5129.09107350764
t5-small,60506624,wmt14,1,en,fr,32,4,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00582949671661475,0.003808173353520538,"tensor(3259.2866, device='cuda:0')",4989.268669304429
t5-small,60506624,wmt14,1,en,fr,32,8,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00635749299544835,0.003942858146847702,"tensor(2988.5994, device='cuda:0')",4818.839352663605
t5-small,60506624,wmt14,1,en,fr,32,16,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00635362823959435,0.00412409532582383,"tensor(2990.4172, device='cuda:0')",4607.071005616136
t5-small,60506624,wmt14,1,en,fr,32,32,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062628937885165,0.0039645372959784654,"tensor(3033.7412, device='cuda:0')",4792.488651644962
t5-small,60506624,wmt14,1,en,fr,32,64,256,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006302797060925475,0.0040120019866325615,"tensor(3014.5347, device='cuda:0')",4735.790277099908
t5-small,60506624,wmt14,1,en,fr,32,1,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00638798123691225,0.003724324694638534,"tensor(2974.3354, device='cuda:0')",5101.596009432807
t5-small,60506624,wmt14,1,en,fr,32,2,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00634161802008745,0.0038049021706683048,"tensor(2996.0808, device='cuda:0')",4993.558085795089
t5-small,60506624,wmt14,1,en,fr,32,4,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.0062436037114821,0.003773165940124813,"tensor(3043.1143, device='cuda:0')",5035.559077312008
t5-small,60506624,wmt14,1,en,fr,32,8,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006301435234490725,0.0040590927111105925,"tensor(3015.1860, device='cuda:0')",4680.848985782708
t5-small,60506624,wmt14,1,en,fr,32,16,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.005837155738845425,0.004048843511845867,"tensor(3255.0100, device='cuda:0')",4692.698036960659
t5-small,60506624,wmt14,1,en,fr,32,32,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.00628470670199015,0.003976212192792396,"tensor(3023.2117, device='cuda:0')",4778.417015681642
t5-small,60506624,wmt14,1,en,fr,32,64,512,20,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,19.0,0.006277494539972325,0.003978268644358497,"tensor(3026.6853, device='cuda:0')",4775.946950426165
